ID, Media, Link
1062553061040836608,@loren_the_king Sorry about the inconvenience. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062550963486113797,@Chase98760938 #Blessed -DJ,
1062548324648136704,@S4ilorSaturn This reaction is perfection. -DJ,
1062547800112676864,@AlsT0yBarn Of course. -DJ,
1062547751093833728,@PhallicThimble Call them out. -DJ,
1062547638082510849,@JaredFuller_ Sorry about that. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062547466325778432,@loveofcheer47 Someone will be in touch. -DJ,
1062546069614198784,@hopeschachle Interesting. -DJ,
1062545406637285376,@danya_pmf Oh no  that's super unfortunate. Send us a DM and we can help look into this. -DJ,
1062543616248291328,@hopeschachle It sounds like you may be looking for a church... -DJ,
1062543436509839360,@sanjandro_ That's true power. -DJ,
1062543360160866304,@sms822 No problem. -DJ,
1062542156173324288,@GamingFreak71 That was quite the conclusion to jump to. -DJ,
1062542055782735873,@Gabs_Aguirre We care about our team members and are sensitive to those who have been impacted by the fires. We apo  https://t.co/jjz8kBIi4u,
1062541876283277312,@hopifer Well that might require a whole new menu. -DJ,
1062541691566129152,@haile_yyy Maybe not through your window  but we do deliver: https://t.co/6Dc3jiaHLj -DJ,
1062541507683631106,@sms822 I'm really sorry that happened. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to make amends. -DJ,
1062540512316538882,@erkeyzoo Hmm.. did you receive a confirmation email after you made the order? -DJ,
1062540403512143880,@allysonberger We re concerned to hear this. Would you please share more here? https://t.co/nrhUDiEk7G -DJ,
1062539892067127298,@GemaEmmm Sorry about that. I understand how hard it is to eat your meal without it once you've had it. -DJ,
1062539527699476481,@Ashlyn0fficial No  this is exactly what you're supposed to do. -DJ,
1062539400037437440,@HaloFanForLife Hope you enjoyed them. -DJ,
1062539136043810816,@sandybobandy Your oven will be your best friend in this situation. -DJ,
1062538981345292289,@Willymeboy Hopefully you didn't get scalped. -DJ,
1062538701216067584,@hopifer Wouldn't any bowl eaten on Thanksgiving technically be a Thanksgiving bowl? -DJ,
1062538521058164736,@Nick_Pontiff Sorry to hear this. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062537917103521792,@lukehemjngs This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/nrhUDiEk7G -DJ,
1062528893091950594,@aleesha_97 Looking good! -DJ,
1062528812297191430,@alybey97 Eat all the feelings. -DJ,
1062528741715394560,@z_race Sorry about you wait. Your order should always be ready by the pick up time. Send a message to  https://t.co/YS4wseeKYv,
1062528578749956096,@slaliberte2004 Awww   -DJ,
1062528285781954560,@THEClTY Yikes  I'm really sorry about that. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to make this right. -DJ,
1062527481129979904,@ChunkDiesel68 Oh no  I'm really sorry to see this. Send a message to https://t.co/nrhUDiEk7G and someone will be i  https://t.co/OE4G3UZLlE,
1062527169627410433,@SV_SpeedCameras Well chorizo is still on the menu... for now. -DJ,
1062524799086485506,@miko_chaymbuhz Mood. -DJ,
1062523633963360256,@JaimeStanzak ...But we have chicken... -DJ,
1062523506754236418,@HeirAPPARENT310 Still sounds better than turkey. -DJ,
1062522650461921281,@aleesha_97 That just made my day. -DJ,
1062522587908063232,@madelinehupp_ Sorry about that. Send a message to https://t.co/nrhUDiEk7G and someone will look into this. -DJ,
1062520973877014528,@troy_woody This version sounds great too. -DJ,
1062520824530460672,@sam_talerico Root beer in my "water" cup... -DJ,
1062520298459877376,@ElChicoVegano That's the spirit. -DJ,
1062520128049340416,@HeirAPPARENT310 But if you get chicken in that burrito  it's still a chicken dinner. -DJ,
1062519776218701824,@bogray16 I'm sorry to hear this. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062519269664215040,@muggedtweets   -DJ,
1062519136738250752,@ijensen4 We're really proud of it too. -DJ,
1062518681861799936,@VirgoJ24 Oh no  I'm sorry to hear this. Send a message to https://t.co/nrhUDiEk7G and someone will look into this. -DJ,
1062518051759894529,Thanksgiving s fine and all  but keep in mind no one ever said  Winner winner  *turkey* dinner ,
1062517454616825856,@its_teta Sorry about that. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062516994870796288,@cpennington08 We cook our chips fresh in-store every day. If you ever feel like they aren't as fresh as they could  https://t.co/td2wgSOQF6,
1062515790963007489,@dogbread63 Sorry to hear you don't enjoy the tunes. You can send a message to https://t.co/nrhUDiEk7G and we can look into this. -DJ,
1062515442068217856,@nickmuncie Oh no  that should never happen. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062513849142857728,@treysian95 Hope the new life is everything you could imagine. -DJ,
1062513286988611584,@truearivp This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/nrhUDiEk7G -DJ,
1062511090741972992,@goose_time It kind of seems like you already know the answer... -DJ,
1062510665879961606,@tommytranpro   -DJ,
1062510341106622465,@Sanuye_Capasso Now you'll have dreams of burritos until you get another. -DJ,
1062510235871576066,@bwinaz Send us a DM and we can look into this with you. -DJ,
1062509556817891335,@CHUB__LI Sorry to hear about this. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062508742044991488,@GregBrock55 Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062508417074507776,@mahkelseyj Not all heroes wear capes. -DJ,
1062502199270563840,@peterbnorris About as long as it takes to fill a water cup with water. -DJ,
1062501827751620608,@mo_bhanot13 We're still here  never left. -DJ,
1062501527871479809,@aleesha_97   -DJ,
1062500568814571520,@bleofas Sorry to hear this. Send a message to https://t.co/nrhUDiEk7G and someone can look into this. -DJ,
1062500386953670656,@apd911 I'm really sorry to hear this. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to help. -DJ,
1062500201896861697,@amber_rrr This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/nrhUDiEk7G -DJ,
1062499427590569985,@drew_kolb I don't think that's how donations work... -DJ,
1062498792707112960,@DLWeyer Sorry to hear about this. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062498378536255488,@cyn_speed Hmm  we did have a BOGO deal on Sunday  11/11... Send a message to https://t.co/nrhUDimIJ6 and someone can look into this. -DJ,
1062497568175861760,@SNKRSPASSCHI Oh  we should definitely be filling them up a bit more. Send a message to https://t.co/nrhUDiEk7G and  https://t.co/NfB34KaFJo,
1062497193385439232,@s_e_bryant Extra emphasis on almost. -DJ,
1062496752178204672,@blakeapgar If it ends in water  we can give it a pass. -DJ,
1062494897696108544,@DisgruntledYupy Oh you can take all the napkins you want. -DJ,
1062494705135616001,@guccitokes I'm sure that'd get some people's attention. -DJ,
1062494198681796609,@KonugantiSahith "Accidentally" -DJ,
1062493996222742530,@mrsjenlove Oh wow  I'm sorry to hear that. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to make amends. -DJ,
1062492540736364544,@BankstheGAWD Send a message to https://t.co/nrhUDiEk7G and someone will be able to help. -DJ,
1062492403859447808,@ndokuley Sorry about that. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to help. -DJ,
1062491474158329856,@shanekelly Oh no  I'm sorry to hear about this. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to help. -DJ,
1062491331635957760,@stokes8616 I'm really sorry to hear about this. Unfortunately  online orders do not count towards fundraisers  how  https://t.co/RSzeVbBk2O,
1062490448059682817,@topedianao Yikes  send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062489181409234944,@kelsey_schild You're appreciated. -DJ,
1062488658706608129,@theJoeHenkel Of course. -DJ,
1062488045344178176,@TooMuchSamm We're actually testing them out now. -DJ,
1062486545276518400,@sashakassab That's... quite a theory. -DJ,
1062483916702056451,@Hazzs_Princess This is concerning. We would like to speak with you directly. Please send us a message here and som  https://t.co/Ov1qF8WJjg,
1062483787781685248,@theyloveashley So everyone knows what's up. -DJ,
1062481902551162882,@reclusivefruit That's a really weird way to spell water. -DJ,
1062480838879784960,@mikepowerlifts Still friends. -DJ,
1062479436468142081,@BlakeArthurKESQ No problem. -DJ,
1062478900767408128,@marthuuphobia Sorry to hear about this. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062478598618210304,@T_Eggs24 The universe is watching. -DJ,
1062478478157758464,@jotucholski Sorry about that. I know that once you've had it  it must be put on everything. Send a message to  https://t.co/VasWx9ZID5,
1062477684742254592,@LaurenDella197 No problem. -DJ,
1062476658442158083,@BlakeArthurKESQ If you want to get technical  it's CHIH-POAT-LAY. -DJ,
1062476252609683456,@LaurenDella197 I'm sorry about that. Please send a message to https://t.co/nrhUDiEk7G and someone will be in touch  https://t.co/4RFQnhxFeW,
1062475300834029568,@SkilledShinobi7 You're forgiven. -DJ,
1062474455694356480,@oliviadwyer Oh no  I'm really sorry to hear that. Send a message to https://t.co/nrhUDiEk7G and someone will be in  https://t.co/s9SJSn0fD6,
1062473857204961280,@sillyfangirl_ Right? -DJ,
1062471874498699265,@loveofcheer47 Sorry to hear about this. Send a message to https://t.co/nrhUDiEk7G and someone will be in touch to look into this. -DJ,
1062471754298339329,@MELisCrazyInAZ Drive safe pls. -DJ,
1062470978654085121,@IAmTeanaOMGHi   -DJ,
1062470285872398337,@marci24755301 Weird logic but ok. -DJ,
1062469967038296069,@GinaTheSavage Send a message to https://t.co/nrhUDiEk7G and someone will be in touch directly to help. -DJ,
1062469350110699521,@asp_aspishere That's still not 100% water... -DJ,
1062469205872783360,@fernando_3506 Bang bang. -DJ,
1062468132181225472,@tacoinhaler You're the realest. -DJ,
1062466647460642816,@Sicksteen_216 We cook our steak to medium temp. If you ever notice differently  please let the team know. -Jenn,
1062460642475552769,@twolves_12 This is such a beautiful love story. -Jenn,
1062458798147813376,@ThenoTV Bummer  really sorry to hear that. Next time you're in  please let a manager know what happened  or write  https://t.co/IzV1hIaoaH,
1062458162362662913,@blainekelley Agreed. -Jenn,
1062457431370948608,@TheDEViLREJECT6 Thank you for alerting us. Please send a message here so we can take action and be in touch with y  https://t.co/FMH0ryIL0c,
1062456944924020737,@JessicaLipBalm We can totally refund you for the chips. Really sorry for the trouble. Please give us location deta  https://t.co/2h8PpBukqa,
1062456663888850945,@anfuckingdrea ....... -Jenn,
1062456479758848000,@Thoughtlesskyle Fair points. I think we can give soda WATER a pass as a form of water... But  you're right  Sprite  https://t.co/QwPWOCeYoG,
1062455246281232384,@imanialbert We should cook to recipe every time. Let a a manager know if things aren't tasting right. -Jenn,
1062455047617941504,@Mattsteel2015 You get a pass. Just this once... -Jenn,
1062454880818946048,@BbyVcs This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/nrhUDiEk7G -Jenn,
1062454780088516609,@buyagoldyacht   -Jenn,
1062454208807534593,@evelyngromo We should totally be sticking to recipe. Please give us location details and your contact info at  https://t.co/l9mJZpUHSU,
1062451033174097922,@ARodOverrated   (again...) -Jenn,
1062450507338399744,@Thoughtlesskyle Sprite or soda water? ... There's a difference.   -Jenn,
1062447716951867393,@Derry_London That's awesome  love it! -Jenn,
1062447255083474944,@fiddlinDan I guess that's ok... but let the record show there's a difference between soda water and sprite.   -Jenn,
1062446412510707712,@CortlandChien That's really concerning to hear. Can you DM me the email address you wrote in with so I can locate  https://t.co/ymC2LhGlXo,
1062446356973928448,@HearYouYt  -Shaq,
1062445521946767360,@Isthat_Megan Bummer. Please give us location details via DM so we can follow up. -Jenn,
1062445096296050688,    in this   house  we love   &amp; appreciate   people who don't put lemonade in their  https://t.co/FC3vQfSl6C,
1062441501676969984,@go4bigfuzz I support this message. -Jenn,
1062440788049780738,@ayooociara Not all stores have delivery yet  it also depends a lot on our delivery partners in the area. Hopefully  https://t.co/sCexB6zBNw,
1062438291109265409,@celestealicia_ We'd like to speak to you directly. Please contact us here: https://t.co/nrhUDiEk7G. -Shaq,
1062437934606049281,@babyy_dom This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/nrhUDiEk7G -Jenn,
1062437726195236865,@Apark54 Naw... for now at least. -Jenn,
1062436414913175553,@thebookbakery17 We are testing out a rewards program in certain markets. Check it out -chipotle.com/rewards. -Shaq,
1062433430925987841,@thatanthonyface Bummer. Let a manager know next time you're in so we can make amends.-Shaq,
1062433310259863552,@joshuaseale66 Got it. I'm reaching out to the team now. Thanks for alerting us to this. -Jenn,
1062110826964824065,*Chicken or steak?*  My brain: Don t say it Don t say it Don t say it Don t say it Don t say it Don t say it Don t  https://t.co/d2x3PoZC7n,
1061294928259629057,Brunch is short for burrito lunch.,
1061023142448111616, Let s text your ex!  -Margaritas,
1060645631385985024,luring my crush {\__/} (   .  ) / &gt;  u want this?  {\__/} (   -  )  &lt; \  please love me!,
1060547509720879105,Science has now proven it is impossible to take 3 little bites of a burrito and set it down.,
1060328560282476545,*bats eyelashes* chorizo is still back.,
1059962845998256130,  https://t.co/PbDIZIqTNN,
1059618882397356033,Catching feels sounds scary how about we just keep catching little shreds of lettuce that fall from our burritos.,
1058041852568363009,Yesterday you dressed like a zombie. Today you might feel like one. So we re offering $1.99 delivery for all orders  https://t.co/q4BrGPhwg1,
1057677708707000320,5 out of 5 dentists agree: have a burrito instead of candy.,
1057316615052644353,This burrito can t make it through a scary movie because it s too chicken. https://t.co/GGbvSL9vat,http://pbs.twimg.com/media/DqxXzx_UcAAVKgk.jpg
1057084718808616960,We ll take this as our Save The Date @CharDefrancesco @themarcjacobs https://t.co/mK8agA8sfe,
1056936147887083520,Burritos are basically just food mummies.,
1056578668531613696,This Halloween I m dressed up like the hottest thing I could think of (Spicy chorizo burrito),
1056211511390068736,Corn Salsa &gt; Candy Corn,
1055889183368130560,What do you call this?,
1055617525675896832,Remember that during even your worst moments you are worth adding guac.,
1055579276106334208,We don't have a problem with this. https://t.co/ukfGOiUBO4,
1055483677226950656,Haunted house idea: dimly lit Chipotle that s out of guac and filled with people you haven't spoken to since high school.,
1055132476664774658,          Boorito is back!  Come in costume on 10/31 from 3pm to close for $4 entr es.,
1054907841579020289,If you have a crush on someone  walk right up to them then a little past them and just keep going until you get to  https://t.co/9CiVGA7ItJ,
1054530355686989826,It would be financially unwise to release a thousand balloons when someone orders every ingredient on the line but  https://t.co/O40HMQggo0,
