img_name,label
BurgerKing-i886669266573021185.jpg,2
BurgerKing-i887706469654814721.jpg,5
BurgerKing-i888065513657651200.jpg,0
BurgerKing-i889893005561180164.jpg,2
BurgerKing-i890678140535754752.jpg,2
BurgerKing-i892018261516099584.jpg,2
BurgerKing-i893155755817291776.jpg,2
BurgerKing-i893203569624719361.jpg,2
BurgerKing-i895022783285133313.jpg,2
BurgerKing-i898264634896957440.jpg,2
BurgerKing-i900418893256302594.jpg,2
BurgerKing-i901544369601339395.jpg,2
BurgerKing-i903301459609088000.jpg,2
BurgerKing-i904027391969787904.jpg,2
BurgerKing-i904724487387488257.jpg,9
BurgerKing-i906271954004529152.jpg,2
BurgerKing-i907668212111876097.jpg,9
BurgerKing-i908376891710693377.jpg,9
BurgerKing-i910540452172099584.jpg,2
BurgerKing-i910628363634651136.jpg,3
BurgerKing-i911275149185429504.jpg,2
BurgerKing-i912395029032914945.jpg,8
BurgerKing-i913064751227338757.jpg,2
BurgerKing-i913432862879289344.jpg,4
BurgerKing-i918892771490127872.jpg,5
BurgerKing-i925085586351894528.jpg,3
BurgerKing-i930139838715715588.jpg,9
BurgerKing-i933130308555329536.jpg,2
BurgerKing-i933925733356974080.jpg,2
BurgerKing-i935185388691390464.jpg,2
BurgerKing-i935883579887882240.jpg,5
BurgerKing-i935908618418950145.jpg,5
BurgerKing-i936371658058883072.jpg,2
BurgerKing-i941322979899822080.jpg,2
BurgerKing-i941745284085964800.jpg,2
BurgerKing-i953999835480363009.jpg,8
BurgerKing-i954444133854339073.jpg,9
BurgerKing-i956166686054408192.jpg,2
BurgerKing-i957007772872335360.jpg,5
BurgerKing-i958520713211621377.jpg,2
BurgerKing-i960571527086436352.jpg,9
BurgerKing-i963084968464437249.jpg,5
BurgerKing-i964197233972449280.jpg,2
BurgerKing-i965056666701127680.jpg,5
BurgerKing-i970660380325416966.jpg,5
BurgerKing-i970720954828472320.jpg,5
BurgerKing-i971433640738656257.jpg,2
BurgerKing-i972631391161679872.jpg,0
BurgerKing-i973226070139908097.jpg,2
BurgerKing-i973695974265651202.jpg,3
BurgerKing-i973981837054758914.jpg,2
BurgerKing-i978293917295763456.jpg,2
BurgerKing-i979790335240036354.jpg,2
BurgerKing-i980521591003115520.jpg,2
BurgerKing-i984843867882250241.jpg,2
BurgerKing-i985570955626995713.jpg,2
BurgerKing-i986990900030062593.jpg,2
BurgerKing-i987040068496973825.jpg,2
BurgerKing-i987323017616388096.jpg,9
BurgerKing-i987354805013237761.jpg,2
BurgerKing-i989529027416395776.jpg,2
BurgerKing-i989570682785882118.jpg,8
BurgerKing-i992442480212705280.jpg,3
BurgerKing-i993128503120990208.jpg,2
BurgerKing-i993623276273438720.jpg,5
BurgerKing-i994215444461604864.jpg,2
BurgerKing-i994295070886191104.jpg,2
BurgerKing-i997205025037455360.jpg,2
ChickfilA-i1048603800326553601.jpg,2
ChickfilA-i1050025651544215552.jpg,2
ChickfilA-i1050793221092126721.jpg,2
ChickfilA-i1051110310029844481.jpg,2
ChickfilA-i1052544765563027457.jpg,2
ChickfilA-i1052917624982650880.jpg,2
ChickfilA-i1055202273448595456.jpg,2
ChickfilA-i1058380714834608130.jpg,2
ChickfilA-i1058750656113045505.jpg,2
ChickfilA-i1059943512324497408.jpg,9
ChickfilA-i1060948885068075009.jpg,3
ChickfilA-i1062019693693820933.jpg,2
ChipotleTweets-i1057316615052644353.jpg,2
DennysDiner-i1004072295013470208.jpg,2
DennysDiner-i1015490605433016320.jpg,9
DennysDiner-i1016767731939659777.jpg,3
DennysDiner-i1017434851635548160.jpg,5
DennysDiner-i1020008638105247745.jpg,9
DennysDiner-i1022181804328058881.jpg,5
DennysDiner-i1039958631565934592.jpg,2
DennysDiner-i1047505204298633222.jpg,5
DennysDiner-i1053381047486943233.jpg,9
DennysDiner-i419133039893954561.jpg,3
DennysDiner-i419158833894670336.jpg,3
DennysDiner-i419204326771281920.jpg,3
DennysDiner-i419236712829575168.jpg,2
DennysDiner-i419329969177645058.jpg,5
DennysDiner-i419592945256259584.jpg,3
DennysDiner-i419873005745893377.jpg,8
DennysDiner-i419956610358706176.jpg,2
DennysDiner-i420344232096722944.jpg,2
DennysDiner-i420387974585401344.jpg,2
DennysDiner-i420421241825026048.jpg,3
DennysDiner-i420646224568406016.jpg,3
DennysDiner-i421404883414032384.jpg,5
DennysDiner-i421454372845785089.jpg,9
DennysDiner-i422125927019991040.jpg,2
DennysDiner-i422536668399140864.jpg,2
DennysDiner-i422539725170163713.jpg,2
DennysDiner-i422544348622753792.jpg,5
DennysDiner-i422562986566230016.jpg,9
DennysDiner-i423136746524520449.jpg,2
DennysDiner-i423177753966309378.jpg,5
DennysDiner-i423921918077448192.jpg,3
DennysDiner-i424217804967907328.jpg,2
DennysDiner-i424268729061371905.jpg,5
DennysDiner-i424771333109469184.jpg,2
DennysDiner-i425047641831927809.jpg,2
DennysDiner-i425311924155187200.jpg,2
DennysDiner-i426172622905159680.jpg,2
DennysDiner-i426459516247347200.jpg,2
DennysDiner-i426808941385748480.jpg,2
DennysDiner-i427154072848699392.jpg,2
DennysDiner-i427184318021005312.jpg,3
DennysDiner-i427636231384494080.jpg,2
DennysDiner-i427924152884805632.jpg,3
DennysDiner-i428192360527187968.jpg,9
DennysDiner-i428276430045057024.jpg,5
DennysDiner-i428294018024222720.jpg,9
DennysDiner-i428628820141154304.jpg,2
DennysDiner-i428655448472813569.jpg,9
DennysDiner-i428953938436448256.jpg,2
DennysDiner-i428987124298174464.jpg,2
DennysDiner-i429348254182948864.jpg,5
DennysDiner-i429372844288389122.jpg,2
DennysDiner-i429736111145889792.jpg,2
DennysDiner-i430126402134757376.jpg,5
DennysDiner-i430137610015502336.jpg,2
DennysDiner-i430147801851260928.jpg,2
DennysDiner-i430160637352611841.jpg,2
DennysDiner-i430170164164710400.jpg,5
DennysDiner-i430445815228674048.jpg,2
DennysDiner-i430808235881156608.jpg,2
DennysDiner-i431189349909016576.jpg,8
DennysDiner-i431572365491724288.jpg,2
DennysDiner-i431895980649111552.jpg,5
DennysDiner-i432265209911070720.jpg,2
DennysDiner-i432579651127361536.jpg,2
DennysDiner-i432685964943556608.jpg,2
DennysDiner-i433327526207709185.jpg,3
DennysDiner-i434037882529910784.jpg,8
DennysDiner-i434061727777292288.jpg,5
DennysDiner-i434409188815425536.jpg,5
DennysDiner-i435203777096712192.jpg,9
DennysDiner-i435538980352688128.jpg,8
DennysDiner-i435866879928713216.jpg,2
DennysDiner-i435898348155838464.jpg,2
DennysDiner-i436196759606280192.jpg,5
DennysDiner-i436246296572096512.jpg,3
DennysDiner-i438032595599650817.jpg,9
DennysDiner-i438843574990278656.jpg,2
DennysDiner-i439151876911923200.jpg,3
DennysDiner-i439229123152449536.jpg,3
DennysDiner-i439905619298885632.jpg,2
DennysDiner-i440291434654998528.jpg,9
DennysDiner-i440339942460256256.jpg,2
DennysDiner-i440342758557876224.jpg,5
DennysDiner-i440346411402407937.jpg,5
DennysDiner-i440592689235361792.jpg,5
DennysDiner-i440950234823155713.jpg,4
DennysDiner-i440954159492104192.jpg,2
DennysDiner-i440959161891692544.jpg,3
DennysDiner-i441337956423327744.jpg,2
DennysDiner-i441700851690651649.jpg,4
DennysDiner-i441978594265280512.jpg,2
DennysDiner-i442041418727444480.jpg,9
DennysDiner-i442410516514754560.jpg,5
DennysDiner-i443477840151851008.jpg,2
DennysDiner-i443820292318560256.jpg,2
DennysDiner-i444230288160210944.jpg,2
DennysDiner-i444583921619988480.jpg,5
DennysDiner-i445358426428690432.jpg,3
DennysDiner-i446039921258545152.jpg,5
DennysDiner-i448934355788775424.jpg,3
DennysDiner-i448934758739746817.jpg,9
DennysDiner-i448935052659785729.jpg,9
DennysDiner-i449192209955315712.jpg,9
DennysDiner-i449279396533133312.jpg,9
DennysDiner-i449640947689590784.jpg,2
DennysDiner-i450430304985939968.jpg,2
DennysDiner-i450754682743304192.jpg,2
DennysDiner-i451469282585477120.jpg,4
DennysDiner-i451816999807500288.jpg,2
DennysDiner-i452196991565438976.jpg,9
DennysDiner-i452538798383964160.jpg,5
DennysDiner-i452914723101478912.jpg,9
DennysDiner-i452973358619951104.jpg,2
DennysDiner-i453371543523835906.jpg,5
DennysDiner-i453994484955488256.jpg,2
DennysDiner-i454004731535314944.jpg,3
DennysDiner-i454016869377126400.jpg,2
DennysDiner-i454737103172423680.jpg,5
DennysDiner-i455460447567609856.jpg,5
DennysDiner-i455736768260632576.jpg,8
DennysDiner-i456153933195390977.jpg,9
DennysDiner-i456968355560574976.jpg,2
DennysDiner-i458000953577181185.jpg,5
DennysDiner-i458258491602665472.jpg,2
DennysDiner-i458988158021931008.jpg,2
DennysDiner-i460796908370288640.jpg,9
DennysDiner-i461290821312999424.jpg,2
DennysDiner-i461520610443538432.jpg,5
DennysDiner-i463449509045862400.jpg,3
DennysDiner-i464456176038461440.jpg,2
DennysDiner-i467375065181720576.jpg,2
DennysDiner-i468154684466012160.jpg,2
DennysDiner-i468574353416671232.jpg,5
DennysDiner-i469214922258128898.jpg,9
DennysDiner-i469268411185659905.jpg,4
DennysDiner-i469913981365526528.jpg,5
DennysDiner-i469931755902750722.jpg,5
DennysDiner-i469951081460408322.jpg,2
DennysDiner-i469980645012549632.jpg,2
DennysDiner-i471408446966079488.jpg,2
DennysDiner-i472072540010340353.jpg,3
DennysDiner-i479312864134823937.jpg,2
DennysDiner-i484059141661794304.jpg,2
DennysDiner-i484131849149480960.jpg,9
DennysDiner-i485111198308761601.jpg,2
DennysDiner-i486975016828149762.jpg,8
DennysDiner-i489418044725530626.jpg,2
DennysDiner-i489460448929251328.jpg,2
DennysDiner-i489815874983821312.jpg,2
DennysDiner-i491336009292840960.jpg,5
DennysDiner-i492781580599828480.jpg,3
DennysDiner-i494227024857157632.jpg,9
DennysDiner-i495303116217405442.jpg,3
DennysDiner-i498171470166892544.jpg,2
DennysDiner-i498541989533847554.jpg,5
DennysDiner-i499637182064517120.jpg,3
DennysDiner-i500320513705918464.jpg,3
DennysDiner-i500324407026675712.jpg,3
DennysDiner-i501545154852167680.jpg,2
DennysDiner-i507915449380900865.jpg,3
DennysDiner-i509396332843646977.jpg,5
DennysDiner-i509714570118967296.jpg,2
DennysDiner-i510502542703607808.jpg,9
DennysDiner-i511550487213391872.jpg,2
DennysDiner-i513377550530523136.jpg,8
DennysDiner-i514437386789724160.jpg,8
DennysDiner-i514543117362806784.jpg,2
DennysDiner-i514544696493084673.jpg,2
DennysDiner-i514552227818917889.jpg,2
DennysDiner-i514858604474925056.jpg,2
DennysDiner-i514881455244451840.jpg,2
DennysDiner-i515173973324472321.jpg,3
DennysDiner-i517081800276209664.jpg,9
DennysDiner-i517337766581919745.jpg,2
DennysDiner-i517435894526402561.jpg,9
DennysDiner-i517686802023718912.jpg,2
DennysDiner-i519904743125426178.jpg,2
DennysDiner-i521690446352113664.jpg,9
DennysDiner-i522063922460123136.jpg,9
DennysDiner-i524287272867213313.jpg,3
DennysDiner-i527569508312297473.jpg,2
DennysDiner-i527844901263015936.jpg,2
DennysDiner-i529740843209723904.jpg,2
DennysDiner-i530445651025600512.jpg,8
DennysDiner-i531930302651047937.jpg,8
DennysDiner-i535165509898371072.jpg,5
DennysDiner-i536971028690640896.jpg,9
DennysDiner-i540584326778589184.jpg,2
DennysDiner-i540674418763374592.jpg,9
DennysDiner-i541028455459332096.jpg,2
DennysDiner-i542844049984880641.jpg,3
DennysDiner-i544607081517821952.jpg,3
DennysDiner-i546865033255596032.jpg,9
DennysDiner-i550498963020083201.jpg,1
DennysDiner-i550774720451579905.jpg,2
DennysDiner-i551958776816082945.jpg,5
DennysDiner-i552528915114520576.jpg,2
DennysDiner-i552907280505896961.jpg,9
DennysDiner-i555077323448659968.jpg,5
DennysDiner-i557543070590578690.jpg,9
DennysDiner-i557943830855831553.jpg,2
DennysDiner-i563013586168315904.jpg,3
DennysDiner-i563745877261832192.jpg,2
DennysDiner-i564578752579903488.jpg,3
DennysDiner-i565556625852084225.jpg,2
DennysDiner-i566248539664445440.jpg,2
DennysDiner-i569700381120438273.jpg,9
DennysDiner-i570652529807241216.jpg,1
DennysDiner-i573918386016632832.jpg,5
DennysDiner-i574990834262802432.jpg,2
DennysDiner-i577535312005632000.jpg,2
DennysDiner-i579019620662812673.jpg,5
DennysDiner-i583731985044082688.jpg,5
DennysDiner-i583769553903165440.jpg,5
DennysDiner-i583772256469417984.jpg,5
DennysDiner-i583777161720528896.jpg,2
DennysDiner-i583778592838000641.jpg,2
DennysDiner-i583780886086189056.jpg,5
DennysDiner-i583782001544527872.jpg,8
DennysDiner-i583784306692108288.jpg,2
DennysDiner-i583785384506597377.jpg,2
DennysDiner-i585188522803535872.jpg,2
DennysDiner-i585462139525005312.jpg,5
DennysDiner-i586569080733376512.jpg,2
DennysDiner-i590296642282266625.jpg,5
DennysDiner-i594559567427538944.jpg,2
DennysDiner-i597206141282689024.jpg,3
DennysDiner-i601073095894380544.jpg,3
DennysDiner-i605429257649537024.jpg,8
DennysDiner-i606548546704142337.jpg,8
DennysDiner-i608732950453100544.jpg,8
DennysDiner-i609787836221407232.jpg,8
DennysDiner-i611241552912891904.jpg,2
DennysDiner-i622601889268547584.jpg,5
DennysDiner-i623898588431581184.jpg,1
DennysDiner-i637036935123476480.jpg,3
DennysDiner-i638786043014193152.jpg,2
DennysDiner-i641003881636298752.jpg,2
DennysDiner-i641667445569142784.jpg,2
DennysDiner-i645975505900994560.jpg,8
DennysDiner-i646714071946010624.jpg,5
DennysDiner-i647427993036582912.jpg,1
DennysDiner-i647829220639399937.jpg,2
DennysDiner-i649954864642977792.jpg,2
DennysDiner-i651142472303640576.jpg,5
DennysDiner-i651142517031743488.jpg,5
DennysDiner-i651142555992588292.jpg,3
DennysDiner-i667070480654991360.jpg,9
DennysDiner-i668106359242534912.jpg,2
